Layer,Name,GEOID,Longitude,Latitude,SNP_2018-2022,SNQ_2018-2022,TNF_2018-2022,UMP_2018-2022,VET_2018-2022,VHA_2018-2022,UNS_2018-2022,POP_2018-2022
Census tract,Tract 4308,17031430800,-87.57129830,41.76075000,28.65928659286593,63.63636363636363,2.4600246002460024,13.41880341880342,3.1850961538461537,1.984126984126984,10.069444444444445,2016.0
Census tract,Tract 4309,17031430900,-87.58118510,41.76064100,38.225255972696246,17.647058823529413,3.6405005688282137,15.07936507936508,9.970887918486172,2.855443188578227,6.246281975014872,1681.0
Census tract,Tract 4312,17031431200,-87.57118430,41.75530110,23.943661971830984,31.18279569892473,1.0172143974960877,11.6361071932299,8.664259927797833,3.7098791162984575,9.87911629845769,2399.0
Census tract,Tract 4313.01,17031431301,-87.56018710,41.75353020,36.1890694239291,37.6,1.9202363367799116,16.317767042404725,4.638783269961976,2.250351617440225,11.420534458509142,3555.0
Census tract,Tract 4313.02,17031431302,-87.56278590,41.75838550,48.71794871794872,19.607843137254903,8.050089445438283,23.464912280701757,7.116519174041298,4.276663146779304,6.045406546990496,3788.0
Census tract,Tract 4314,17031431400,-87.54655500,41.75720840,43.59498103297344,22.155172413793103,2.538663554128976,9.101482989241058,5.092264017033357,1.9693346462230976,5.626670417780279,7565.0
Census tract,Tract 4401.01,17031440101,-87.60145120,41.74862710,45.268006700167504,27.27272727272727,6.61641541038526,18.78704970360237,4.555744199207696,1.731058705469142,17.91269443050677,3986.0
Census tract,Tract 4401.02,17031440102,-87.60116360,41.74093560,40.81529944640161,30.14553014553015,8.454957221942628,14.953751284686536,3.4423407917383817,2.0180722891566263,17.981927710843372,3320.0
Census tract,Tract 4402.01,17031440201,-87.61007390,41.74820970,45.63459983831852,15.072083879423328,8.124494745351656,11.507052709725317,2.760219131900548,0.0,4.870824419944051,6096.0
Census tract,Tract 4402.02,17031440202,-87.60976200,41.74095990,22.946708463949843,35.450819672131146,0.6896551724137931,16.39676113360324,6.0324825986078885,3.727832066594282,6.261310170104959,2763.0
Census tract,Tract 4403,17031440300,-87.61954240,41.74372120,24.561403508771928,11.25,5.926979611190138,19.180704441041343,8.802017654476671,2.0,5.935483870967742,4650.0
Census tract,Tract 4406,17031440600,-87.61913730,41.73267180,25.66995768688293,31.756756756756754,4.513399153737659,10.882708585247885,5.660377358490567,1.488833746898263,7.6923076923076925,1612.0
Census tract,Tract 4407,17031440700,-87.60962940,41.73475140,32.904411764705884,38.15789473684211,8.455882352941178,8.762886597938143,11.338100102145049,3.785271851342051,5.299380591878871,1453.0
Census tract,Tract 4408,17031440800,-87.60332800,41.73171140,38.864628820960704,34.30962343096235,3.347889374090248,15.969989281886388,5.8988764044943816,1.3851891315929674,14.8108684070325,1877.0
Census tract,Tract 4409,17031440900,-87.60900570,41.72866900,38.38678328474247,64.37908496732027,2.2351797862001943,28.01801801801802,5.151983513652756,3.912494741270509,8.161548169962138,2377.0
Census tract,Tract 4503,17031450300,-87.57908920,41.74194380,18.54521625163827,74.55197132616487,5.176933158584535,10.448678549477568,3.2665964172813484,2.6870846576134064,7.974573822594626,3461.0
Census tract,Tract 4601,17031460100,-87.53672530,41.74783450,33.96984924623116,34.45378151260504,14.37185929648241,18.1890389197776,4.716981132075472,1.1072928598701794,15.578465063001143,2650.0
Census tract,Tract 4602,17031460200,-87.54701010,41.74138720,40.63180827886711,43.77104377104377,1.96078431372549,10.348468848996832,9.526938239159,7.234042553191489,9.148936170212766,1880.0
Census tract,Tract 4603.01,17031460301,-87.55636730,41.74002640,37.28251864125932,36.66666666666666,2.9826014913007457,12.841530054644808,6.655362441712589,4.421448730009407,17.058639071809345,3189.0
Census tract,Tract 4603.02,17031460302,-87.55738790,41.74708400,39.52,26.506024096385545,1.84,22.94203604481247,3.4927093930145814,1.851851851851852,3.632478632478633,4212.0
Census tract,Tract 4604,17031460400,-87.56369220,41.74449030,32.80060882800609,7.885304659498208,3.0441400304414,16.317767042404725,8.217753120665742,5.3775122216186855,6.165127648017381,3682.0
Census tract,Tract 4605,17031460500,-87.57260410,41.74688190,28.40129916997473,44.7463768115942,3.284012991699748,9.614851759490165,9.346713892168438,2.084659452577976,13.781031190324631,6284.0
Census tract,Tract 4608,17031460800,-87.55318420,41.73560050,55.64285714285714,13.168724279835391,12.571428571428571,26.0235947258848,0.5950167348456675,1.2111517367458866,11.814442413162704,4376.0
Census tract,Tract 4610,17031461000,-87.54654240,41.72739250,64.69760900140648,12.828947368421051,1.5471167369901548,16.265060240963855,4.178019981834695,0.5239520958083832,5.838323353293413,1346.0
Census tract,Tract 4701,17031470100,-87.59648940,41.72822070,41.123370110331,38.53658536585366,0.0,16.235059760956176,10.491071428571429,5.0311665182546745,16.117542297417632,2246.0
Census tract,Tract 4801,17031480100,-87.57572920,41.73524100,12.964930924548351,42.76729559748428,1.0626992561105209,6.937561942517344,7.950530035335689,2.2674687644608977,3.100416473854697,2161.0
Census tract,Tract 4802,17031480200,-87.58988290,41.73512410,15.257048092868988,81.19658119658119,0.9950248756218906,9.742647058823527,7.967667436489608,2.9328287606433303,2.3651844843897827,1057.0
Census tract,Tract 4803,17031480300,-87.58797250,41.72919400,19.875776397515526,42.85714285714285,2.691511387163561,4.710144927536232,4.886363636363637,2.829354553492484,2.829354553492484,1131.0
Census tract,Tract 4804,17031480400,-87.57563850,41.72844980,14.150537634408602,50.73529411764706,2.838709677419355,6.970509383378016,12.33199717047866,5.106722521444245,4.189108318372233,5013.0
Census tract,Tract 4805,17031480500,-87.55909110,41.72760010,28.12234494477485,20.642201834862387,3.4834324553950724,12.52821670428894,3.5746201966041107,2.311926605504587,7.009174311926605,2725.0
Census tract,Tract 4902,17031490200,-87.61687420,41.72490950,12.184571016582552,69.51219512195121,1.5861571737563085,16.916488222698074,7.57639179573043,4.551630434782608,8.220108695652174,2944.0
Census tract,Tract 4905,17031490500,-87.61319640,41.71793090,14.93943472409152,81.08108108108108,1.6150740242261103,7.971014492753622,4.67948717948718,0.5633802816901409,12.112676056338028,1775.0
Census tract,Tract 4906,17031490600,-87.62833020,41.71797340,26.43884892086331,10.44776119402985,4.496402877697841,21.061093247588424,10.928013876843018,6.846473029045644,3.941908713692946,1446.0
Census tract,Tract 4907,17031490700,-87.62836170,41.71073390,24.184476940382453,57.36040609137056,4.83689538807649,20.53231939163498,10.267379679144383,6.588043920292802,7.523383489223262,2459.0
Census tract,Tract 4908,17031490800,-87.61534690,41.71069020,30.834621329211743,22.377622377622377,14.064914992272024,18.49680170575693,4.103879448541199,3.1309041835357627,12.712550607287447,3705.0
Census tract,Tract 4909.01,17031490901,-87.61626770,41.69605820,47.12918660287082,44.031311154598825,2.7910685805422646,19.10192444761226,5.450643776824035,0.3891050583657587,14.040207522697797,3084.0
Census tract,Tract 4909.02,17031490902,-87.61532620,41.70328010,20.40586245772266,58.27814569536424,2.931228861330327,5.59408229311142,4.942965779467681,1.7883755588673622,10.943155205450289,4697.0
Census tract,Tract 4910,17031491000,-87.62805360,41.69976250,70.0942587832048,1.9762845849802373,10.882604970008568,34.735315445975345,2.731013842124953,1.814457126134036,14.047410008779632,3417.0
Census tract,Tract 4911,17031491100,-87.63769940,41.69975310,18.640350877192983,76.0,6.067251461988303,10.544611819235229,4.870317002881844,2.592121982210928,13.062261753494282,4205.0
Census tract,Tract 4912,17031491200,-87.63743830,41.68877650,26.15844544095665,36.97478991596639,5.082212257100149,15.374841168996186,4.412641621943948,1.3975155279503106,12.577639751552796,1932.0
Census tract,Tract 4913,17031491300,-87.62780360,41.68889690,48.67109634551496,35.8974358974359,12.956810631229237,22.057142857142857,6.207366984993179,1.3659915214319358,11.069241639189825,2131.0
Census tract,Tract 4914,17031491400,-87.61682150,41.68912320,41.43272023233301,21.895424836601308,1.452081316553727,32.1371610845295,4.730417090539166,2.678219771563608,10.752264671130368,2541.0
Census tract,Tract 5001,17031500100,-87.59502870,41.71468400,10.272669625871908,47.368421052631575,1.2048192771084338,11.959163830821584,4.951856946354883,1.547508511296812,1.2070566388115136,3231.0
Census tract,Tract 5002,17031500200,-87.60030860,41.70085520,47.34111543450064,5.960264900662252,5.058365758754864,13.49527665317139,2.48,1.6930638995084657,12.124522119060623,1831.0
Census tract,Tract 5003,17031500300,-87.60536980,41.68931500,20.869565217391305,59.32203389830508,2.8260869565217392,15.751295336787566,2.734107997265892,1.839464882943144,9.698996655518394,1794.0
Census tract,Tract 5101,17031510100,-87.55007480,41.71262130,21.21212121212121,51.59235668789809,1.4742014742014742,6.929510155316606,3.0044510385756675,1.428964001099203,9.315746084089035,3639.0
Census tract,Tract 5102,17031510200,-87.56004950,41.71426510,28.776978417266186,25.16778523489933,5.835331734612311,4.307116104868914,6.553480475382004,1.9116855142703288,10.25848142164782,3714.0
Census tract,Tract 5103,17031510300,-87.57497710,41.71573730,51.0482180293501,17.647058823529413,5.50314465408805,29.39941201175976,7.261684710852919,3.4913793103448274,2.8663793103448274,4640.0
Census tract,Tract 5201,17031520100,-87.52943250,41.72111840,32.796780684104625,12.5,2.8169014084507045,10.434782608695652,3.399852180339985,0.533462657613967,31.862269641125124,2062.0
Census tract,Tract 5202,17031520200,-87.54069130,41.71230870,32.7212020033389,29.04109589041096,1.8363939899833053,12.848837209302324,1.807465618860511,0.3285870755750273,16.292442497261774,3652.0
Census tract,Tract 5203,17031520300,-87.53956290,41.70111390,24.962330487192368,39.14893617021277,3.766951280763436,8.153078202995008,2.679343128781331,0.6614654002713705,15.87516960651289,5925.0
Census tract,Tract 5204,17031520400,-87.53070290,41.70300800,20.454545454545457,28.11059907834101,3.71900826446281,5.52540700542674,8.50480109739369,5.212838606874573,13.362167083997267,4393.0
Census tract,Tract 5205,17031520500,-87.53087190,41.69311580,11.375661375661377,78.72340425531915,5.82010582010582,3.8263428991905815,1.5132085150038472,0.2707406691162251,12.222007348675303,5171.0
Census tract,Tract 5206,17031520600,-87.54040000,41.68952040,8.690012970168612,65.67164179104478,2.204928664072633,5.405405405405405,3.125,0.880410858400587,2.9713866471019807,2739.0
Census tract,Tract 5301,17031530100,-87.61793950,41.68185220,37.02801461632156,47.80701754385965,2.4360535931790497,18.763326226012797,2.6822558459422283,0.3655352480417754,18.01566579634465,1915.0
Census tract,Tract 5302,17031530200,-87.63239540,41.68156120,49.72489683631362,24.421052631578945,14.855570839064647,26.907396622015145,9.165402124430956,2.4552547039926576,11.174850849013309,4358.0
Census tract,Tract 5303,17031530300,-87.65175240,41.68131440,25.916230366492147,37.61904761904762,1.963350785340314,13.836858006042297,5.9245283018867925,3.4443168771526977,5.539609644087256,3484.0
Census tract,Tract 5304,17031530400,-87.65152670,41.67403970,19.11764705882353,18.181818181818183,5.0245098039215685,5.622119815668203,3.517877739331027,0.4244482173174873,10.229202037351442,2356.0
Census tract,Tract 5305.01,17031530501,-87.63216600,41.67427800,44.65373961218837,19.454545454545453,2.21606648199446,31.12338858195212,1.870835468990261,0.4103165298944901,13.85306760453302,5118.0
Census tract,Tract 5305.02,17031530502,-87.62502510,41.66607960,12.32876712328767,52.83018867924528,2.3972602739726026,12.590448625180898,2.899824253075571,2.8688524590163933,12.978142076502731,1464.0
Census tract,Tract 5305.03,17031530503,-87.63753560,41.66420390,26.688524590163937,50.0,0.5245901639344263,18.2226660009985,5.889246996777029,3.181506065461204,5.859464408331426,4369.0
Census tract,Tract 5306,17031530600,-87.61914580,41.67008820,36.0587002096436,17.80821917808219,6.813417190775681,6.60633484162896,7.362581946545638,4.570230607966457,13.417190775681345,2385.0
Census tract,Tract 5401.01,17031540101,-87.59936890,41.65072030,61.87006678809958,26.46370023419204,12.2040072859745,28.858625162127105,1.55902004454343,0.0,10.672645739910314,4460.0
Census tract,Tract 5401.02,17031540102,-87.60544880,41.66733000,67.1862821512081,13.398692810457517,2.338269680436477,25.564516129032256,0.5480817140009965,0.0,5.391718796544534,3357.0
Census tract,Tract 5501,17031550100,-87.53597850,41.66318130,21.58920539730135,50.8,4.835082458770615,11.534669733815312,2.7766266058847906,0.3388736485396159,10.279167339035016,6201.0
Census tract,Tract 5502,17031550200,-87.56482700,41.65509740,17.596972563859982,62.74509803921568,1.7975402081362346,9.787234042553193,2.807179015186378,0.6019830028328611,5.347025495750708,2824.0
Census tract,Tract 5601,17031560100,-87.74159100,41.81567650,19.883040935672515,57.77777777777777,7.602339181286549,9.403669724770642,5.758157389635317,1.262135922330097,5.242718446601942,1284.0
Census tract,Tract 5602,17031560200,-87.74782730,41.81133090,15.682656826568268,54.90196078431373,1.8450184501845015,9.423076923076923,4.307116104868914,1.020408163265306,8.527696793002915,1372.0
Census tract,Tract 5603,17031560300,-87.74798700,41.80390750,10.453283996299724,94.44444444444444,5.827937095282146,10.825082508250825,2.712550607287449,0.6170834686586554,8.736602793114647,3079.0
Census tract,Tract 5604,17031560400,-87.74061440,41.80400620,22.290388548057265,98.91304347826086,0.0,3.185595567867036,5.207413945278023,3.38302752293578,18.17660550458716,1744.0
Census tract,Tract 5607,17031560700,-87.75752020,41.79646260,11.171450737005433,62.42774566473989,4.422032583397983,4.253056884635832,3.392990305741984,1.0044642857142858,14.453125,3584.0
Census tract,Tract 5608,17031560800,-87.77216590,41.79620560,3.7784679089026914,71.05263157894737,2.070393374741201,2.3123324396782845,5.215742057847321,1.8657337997667836,8.72896884890888,6003.0
Census tract,Tract 5609,17031560900,-87.79165140,41.79577020,0.5408328826392644,100.0,1.8388318009734992,6.047669868374244,6.678339169584792,2.1633209900604173,4.248684466965504,5131.0
Census tract,Tract 5610,17031561000,-87.79150330,41.78850220,2.5043936731107204,83.33333333333334,2.240773286467487,4.260946223920071,1.701959232139323,1.109271523178808,5.082781456953643,6040.0
Census tract,Tract 5611,17031561100,-87.77190990,41.78886980,8.567662565905097,35.80246913580247,4.349736379613357,2.8858625162127107,5.947136563876652,2.275815217391304,6.334918478260869,5888.0
Census tract,Tract 5701,17031570100,-87.71891320,41.81620030,13.186813186813188,70.93023255813954,12.087912087912088,11.295180722891567,1.08499095840868,0.0,4.855735397607319,1421.0
Census tract,Tract 5702,17031570200,-87.73071830,41.81437990,32.50620347394541,81.81818181818183,0.0,5.052264808362369,0.5353955978584176,0.3838771593090211,3.934740882917467,2084.0
Census tract,Tract 5703,17031570300,-87.73079090,41.80414490,13.340683572216095,65.74074074074075,6.063947078280044,14.962962962962964,0.6545114539504442,0.0,13.8464123676693,5951.0
Census tract,Tract 5704,17031570400,-87.71913050,41.80499210,21.83333333333333,32.25806451612903,2.0,7.32484076433121,0.0,0.0,20.85280373831776,1712.0
Census tract,Tract 5705,17031570500,-87.73245530,41.79860150,8.129032258064516,100.0,1.032258064516129,23.122362869198312,0.0,0.0,11.930344572063726,2699.0
Census tract,Tract 5801,17031580100,-87.69074630,41.82805490,17.23044397463002,77.64705882352942,9.830866807610994,16.955538809344386,1.2141816415735796,0.4883546205860256,9.842223891810669,2662.0
Census tract,Tract 5802,17031580200,-87.69934780,41.82677180,37.5,44.9438202247191,3.2710280373831773,8.3668543845535,2.4963289280469896,0.3346720214190093,12.048192771084338,2988.0
Census tract,Tract 5803,17031580300,-87.70893400,41.82518760,17.341772151898734,21.311475409836063,0.0,6.255012028869286,0.986842105263158,0.0,15.8816660179058,2569.0
Census tract,Tract 5804,17031580400,-87.70918450,41.81527530,11.133603238866396,50.0,0.9446693657219972,4.530138524897042,4.398273070696169,3.51027397260274,12.90667808219178,4672.0
Census tract,Tract 5805.01,17031580501,-87.69949620,41.81998600,26.537013801756583,28.699551569506728,2.9485570890840656,12.7838519764508,0.6804572672836147,0.0,16.221374045801525,4716.0
Census tract,Tract 5805.02,17031580502,-87.69931020,41.81456170,27.37054472091459,56.01503759398496,7.868190988567586,5.040237187632359,2.033323919796668,1.45985401459854,23.580697485806976,4932.0
Census tract,Tract 5806,17031580600,-87.69203140,41.81739780,24.105011933174225,86.4406779661017,3.341288782816229,9.461538461538462,0.1955990220048899,0.1480932987782303,13.180303591262495,5402.0
Census tract,Tract 5807,17031580700,-87.68684590,41.81749350,39.66446974236069,55.053763440860216,2.636309167165968,15.513872606486908,1.5639374425023,0.4418985270049099,19.0671031096563,6137.0
Census tract,Tract 5808,17031580800,-87.68664360,41.81021970,19.892473118279568,17.94871794871795,2.867383512544803,9.507640067911714,0.0,0.0,27.67175572519084,2096.0
Census tract,Tract 5905,17031590500,-87.68045960,41.82489780,7.837837837837839,77.63157894736842,2.702702702702702,5.555555555555555,1.7780938833570414,0.2990430622009569,7.775119617224881,1672.0
Census tract,Tract 5906,17031590600,-87.67292440,41.82683320,15.874125874125877,73.72549019607844,2.867132867132867,4.018264840182648,2.073050345508391,1.6522423288749015,13.585103592971414,3813.0
Census tract,Tract 5907,17031590700,-87.66278880,41.82605390,15.225933202357565,26.96629213483146,4.322200392927308,8.673469387755102,0.0,0.2745367192862045,12.354152367879204,2914.0
Census tract,Tract 6004,17031600400,-87.64393220,41.84171830,13.810420590081607,54.77031802120141,1.6321406151914626,7.568293775190327,3.1278195488721807,1.514004542013626,10.042896795357052,3963.0
Census tract,Tract 6006,17031600600,-87.65575100,41.84246850,19.497907949790797,61.11111111111112,6.610878661087866,6.8833652007648185,1.6753091344236135,0.4063664070436844,3.758889265154081,2953.0
Census tract,Tract 6007,17031600700,-87.66054300,41.84078160,8.036454018227008,77.19298245614034,2.1541010770505387,5.815347721822542,3.293413173652695,2.4041811846689893,11.881533101045298,2870.0
Census tract,Tract 6009,17031600900,-87.65314280,41.83651300,11.040787623066104,56.14035087719298,5.485232067510549,6.71169269734065,1.6097240473061762,0.1607286364854004,8.250736672917224,3733.0
Census tract,Tract 6103,17031610300,-87.67510220,41.81617790,35.14526710402999,41.19601328903654,0.0,21.045045045045043,0.0,0.0,21.164021164021165,5670.0
Census tract,Tract 6104,17031610400,-87.66744910,41.81039840,28.547008547008545,52.10084033613446,7.179487179487179,11.97252208047105,5.864432597105865,0.4766949152542373,22.5635593220339,1888.0
Census tract,Tract 6108,17031610800,-87.63840460,41.81271190,15.026833631484797,70.37037037037037,8.765652951699463,7.628128724672228,3.889369057908384,0.0,10.91387245233399,1521.0
Census tract,Tract 6112,17031611200,-87.66244140,41.80499390,39.19793014230272,37.65432098765432,7.761966364812419,10.109018830525272,0.6199628022318662,1.0154738878143132,21.61508704061896,2072.0
Census tract,Tract 6113,17031611300,-87.66730390,41.80493620,36.33748801534036,30.612244897959183,12.559923298178331,18.421052631578945,0.0,0.0,14.725726019360517,3409.0
Census tract,Tract 6114,17031611400,-87.67216610,41.80489290,23.62911266201396,74.85207100591717,12.861415752741776,14.42663378545006,0.7692307692307693,0.0,17.36827432394759,3587.0
Census tract,Tract 6115,17031611500,-87.67873100,41.80538190,39.75026014568158,43.81625441696113,5.515088449531738,10.016155088852988,0.0,0.0,30.540278227110967,3273.0
Census tract,Tract 6116,17031611600,-87.67689800,41.79763290,52.05223880597016,44.03669724770643,15.671641791044776,32.39247311827957,0.1731601731601731,0.100250626566416,18.59649122807017,1995.0
Census tract,Tract 6117,17031611700,-87.67197620,41.79759910,27.40447957839262,72.51184834123224,5.401844532279315,12.522686025408348,1.0281014393420151,0.1624255549539794,32.376827287493235,1847.0
Census tract,Tract 6118,17031611800,-87.66711380,41.79764770,17.403314917127073,83.71212121212122,1.2430939226519335,5.615696887686062,0.2450980392156862,0.2287282708142726,17.06312900274474,2186.0
Census tract,Tract 6119,17031611900,-87.65955520,41.79853750,42.32209737827715,22.727272727272727,5.056179775280898,10.50228310502283,1.207937877480587,0.8980115458627326,11.09685695958948,1559.0
Census tract,Tract 6120,17031612000,-87.65253600,41.79784660,41.86046511627907,35.16483516483517,5.038759689922481,13.314840499306518,1.147227533460803,0.0,41.68564920273349,1317.0
Census tract,Tract 6121,17031612100,-87.64768080,41.79791280,43.32425068119891,50.0,7.901907356948229,18.61575178997613,4.1551246537396125,2.161100196463654,14.145383104125736,1018.0
Census tract,Tract 6122,17031612200,-87.65271940,41.80487610,35.00439753737907,40.86294416243655,9.762532981530343,15.171503957783642,0.0,0.2441008950366151,17.195551939246,3687.0
Census tract,Tract 6201,17031620100,-87.71802570,41.79801750,17.20164609053498,65.3061224489796,7.654320987654321,9.780439121756489,0.0,0.0,15.110462692788662,4798.0
Census tract,Tract 6202,17031620200,-87.72923390,41.79552150,12.36842105263158,77.14285714285715,1.0526315789473684,9.287925696594428,2.308707124010554,0.8213552361396305,1.8480492813141685,1948.0
Census tract,Tract 6203,17031620300,-87.73044380,41.78950250,13.858336999560054,75.54744525547446,3.5635723713154417,8.568175348704811,5.71969696969697,1.5254237288135597,11.34180790960452,7080.0
Census tract,Tract 6204,17031620400,-87.71816820,41.78963820,28.582434514637907,10.727969348659004,3.9291217257318953,13.66171003717472,3.610333022097728,2.290748898678414,5.6607929515418505,4540.0
Census tract,Tract 6303,17031630300,-87.70863780,41.79886200,28.400281888653986,100.0,8.809020436927414,8.271108558299828,0.0,0.0,18.382529397648188,4167.0
Census tract,Tract 6304,17031630400,-87.69878110,41.79725450,23.83098591549296,57.20524017467249,6.309859154929577,29.074137341988383,1.7389340560072266,0.3498250874562719,17.474596035315678,6003.0
Census tract,Tract 6305,17031630500,-87.68901710,41.79742790,25.80449301760777,51.44927536231884,14.389799635701277,11.64225134926754,8.919422449930135,0.6011020203706796,18.35030889964936,5989.0
Census tract,Tract 6306,17031630600,-87.68885240,41.80120950,31.074766355140188,49.6551724137931,2.570093457943925,14.45692883895131,1.737835153922542,1.1289147851420247,14.712308812818645,2746.0
Census tract,Tract 6308,17031630800,-87.69857250,41.78996520,21.44469525959368,18.421052631578945,6.659142212189615,16.261912081155856,0.0,0.1257663889325578,15.657915422103445,6361.0
Census tract,Tract 6309,17031630900,-87.70836550,41.78981140,14.4,67.44186046511628,2.333333333333333,17.15686274509804,0.0,0.0,8.093080724876442,4856.0
Census tract,Tract 6401,17031640100,-87.73986080,41.78191960,10.0,0.0,7.659574468085106,5.422647527910686,0.2604166666666666,0.2225519287833827,17.28486646884273,1348.0
Census tract,Tract 6403,17031640300,-87.77163530,41.78153210,21.372719374456995,38.21138211382114,6.776715899218071,14.34034416826004,6.235201262825572,1.8268812527185727,3.552269102508337,6897.0
Census tract,Tract 6404,17031640400,-87.79124740,41.78117840,5.606694560669457,100.0,5.857740585774058,4.017372421281216,3.81139489194499,1.9945602901178603,6.860078573587186,3309.0
Census tract,Tract 6405,17031640500,-87.79098790,41.77568250,13.636363636363637,34.76190476190476,2.3661270236612704,5.407969639468691,4.803891760413499,1.5004840271055178,5.251694094869313,4132.0
Census tract,Tract 6406,17031640600,-87.77142980,41.77603620,13.62088535754824,76.23762376237624,6.696935300794552,7.032667876588023,2.4502297090352223,0.2710639259091936,6.595888863790378,4427.0
Census tract,Tract 6407,17031640700,-87.75193560,41.77641110,6.96078431372549,40.32258064516129,1.6666666666666667,5.529332434254889,3.1919545255793618,0.0,16.109324758842444,3110.0
Census tract,Tract 6408,17031640800,-87.73974220,41.77482410,8.492201039861353,72.91666666666666,2.772963604852686,10.73738680465718,2.4855012427506216,1.9269102990033224,5.847176079734219,1505.0
Census tract,Tract 6501,17031650100,-87.71785490,41.78237660,13.94700139470014,75.0,0.0,7.836117740652347,5.01558515160102,0.2379922111639983,14.214625703158806,4622.0
Census tract,Tract 6502,17031650200,-87.73022520,41.78222210,10.487916096671226,95.07246376811594,2.553579571363429,12.82194848824188,1.2876349176292368,0.6379142976008876,11.08029399528498,7211.0
Census tract,Tract 6503.01,17031650301,-87.72999160,41.77492750,18.14102564102564,24.848484848484848,4.294871794871795,14.575411913814955,0.9216589861751152,0.0,13.962574542463498,4863.0
Census tract,Tract 6503.02,17031650302,-87.71773310,41.77509310,23.67778681855167,86.41975308641975,2.441008950366152,9.266409266409266,1.1363636363636365,0.4853387259858442,13.751263902932251,4945.0
Census tract,Tract 6504,17031650400,-87.71716510,41.76531180,22.799511002444987,46.66666666666666,0.7334963325183375,15.160244868563195,1.798800799467022,0.3679717397703856,18.045334118339717,6794.0
Census tract,Tract 6505,17031650500,-87.73203520,41.76221870,19.65648854961832,49.46808510638298,1.717557251908397,5.378304466727438,4.112092598233323,1.400289715113472,6.253017865765331,4159.0
Census tract,Tract 6603.01,17031660301,-87.69828720,41.77995410,46.92179700499168,11.83431952662722,8.319467554076539,28.76106194690265,0.8319467554076538,0.5678591709256104,4.031800113571834,1761.0
Census tract,Tract 6603.02,17031660302,-87.69839260,41.78359570,22.20680083275503,34.04255319148936,1.457321304649549,23.069679849340865,0.0,0.0,15.329575021682569,4612.0
Census tract,Tract 6604,17031660400,-87.70804410,41.78253210,28.05111821086262,50.64935064935064,3.514376996805112,15.012615643397814,2.374739039665971,1.2502648866285229,17.546090273363003,4719.0
Census tract,Tract 6605,17031660500,-87.70792710,41.77524610,17.453505007153076,29.411764705882355,2.0028612303290414,16.79245283018868,1.87683284457478,0.1400560224089636,24.2296918767507,4284.0
Census tract,Tract 6606,17031660600,-87.69334060,41.77728730,50.1982160555005,23.684210526315788,13.230921704658078,21.958174904942965,4.602622424404602,1.8293725423149256,12.737220037613268,5849.0
Census tract,Tract 6607,17031660700,-87.68109550,41.77384520,34.70031545741325,42.30769230769231,6.151419558359621,29.29848693259973,2.04855842185129,0.0,10.142238713667286,1617.0
Census tract,Tract 6608,17031660800,-87.69326560,41.77364130,29.701627486437616,9.060402684563758,5.650994575045208,11.698379140239606,1.011804384485666,0.0,12.311385459533607,5832.0
Census tract,Tract 6609,17031660900,-87.69906300,41.76781910,38.70967741935484,41.79431072210066,13.024954351795497,17.17331227793131,0.6958762886597939,0.4794885455514118,18.309358906055763,5631.0
Census tract,Tract 6610,17031661000,-87.68504690,41.76181770,35.42349087505849,51.8910741301059,4.773046326626111,11.478599221789883,9.2817943211644,2.359882005899705,13.477138643067846,5424.0
Census tract,Tract 6611,17031661100,-87.70266360,41.76078640,24.00413864459389,75.11520737327189,3.3109156751163997,11.828499369482977,1.501706484641638,0.8488728082382411,16.11466740885054,7186.0
Census tract,Tract 6701,17031670100,-87.65720840,41.79049370,70.02237136465325,28.71287128712871,5.369127516778524,24.724061810154527,2.600896860986547,0.8152173913043478,22.55434782608696,1472.0
Census tract,Tract 6702,17031670200,-87.66206270,41.79042470,28.93258426966292,24.09638554216868,16.01123595505618,18.466898954703836,2.796052631578948,1.2430939226519335,8.425414364640885,724.0
Census tract,Tract 6703,17031670300,-87.66691670,41.79035760,62.71186440677966,0.0,7.263922518159806,11.422845691382763,2.1696252465483234,1.6516516516516515,20.645645645645647,1332.0
Census tract,Tract 6704,17031670400,-87.67176980,41.79029960,30.30794165316045,57.77777777777777,4.862236628849271,23.654390934844194,2.0967741935483875,1.2376237623762376,15.532178217821782,1616.0
Census tract,Tract 6705,17031670500,-87.67640440,41.78657800,37.98882681564245,40.833333333333336,0.0,23.510971786833856,6.241699867197875,4.382470119521913,9.06374501992032,1004.0
Census tract,Tract 6706,17031670600,-87.67157720,41.78300540,49.863760217983646,24.031007751937985,1.9073569482288828,14.1747572815534,8.156028368794328,5.877342419080068,23.339011925042588,1174.0
Census tract,Tract 6707,17031670700,-87.66673150,41.78306860,39.74358974358975,24.561403508771928,7.371794871794872,24.384787472035796,6.068601583113456,2.1062271062271063,17.765567765567766,1092.0
Census tract,Tract 6708,17031670800,-87.66187900,41.78314420,53.88235294117647,23.4375,16.235294117647058,21.747967479674795,6.621773288439956,4.598825831702544,17.71037181996086,1022.0
Census tract,Tract 6709,17031670900,-87.65702200,41.78321240,25.91240875912409,68.62745098039215,1.45985401459854,18.63560732113145,5.413687436159346,0.0,17.97752808988764,1246.0
Census tract,Tract 6711,17031671100,-87.66171590,41.77677710,75.60321715817693,21.888412017167383,3.2171581769437,37.06896551724138,1.726844583987441,0.0,24.48087431693989,915.0
